id,keep,target,paraphrase,negation,neg_markers,neg_tier,containment,para_containment,prompt_id,genre,note,review_note
hn32325,n,"אם כן, על מה אכתוב?","אם זה נכון, על מה עלי לכתוב?","אם לא, על מה עלי לשיר?",לא,strong,0.60,0.60,32325,slate,,verb changed: אכתוב -> לשיר
hn32424,n,הערה: פיצ'פורק פאט חזר!,הכינוי של פט הוא קלשון והנה הוא חזר!,פיצ'פורק פאט לעולם לא יחזור.,לא,strong,0.60,0.20,32424,slate,,tense changed: חזר -> לא יחזור
hn32925,y,עכשיו סיימתי עם החדר הזה.,סיימתי עם האזור הזה עכשיו.,עדיין לא סיימתי את החדר הזה.,לא,strong,0.60,0.80,32925,fiction,,
hn35205,n,"בוש, או אל גור שהוא.","בוש או אל גור, אחד מהם.",לא בוש ולא אל גור.,לא | ולא,strong,0.60,0.80,35205,slate,,target garbled by MT
hn35965,n,הייתי צריך ללמוד מחדש הכל.,הייתי צריך ללמוד הכל מחדש.,"למזלי, לא הייתי צריך ללמוד שוב שום דבר.",לא | שום דבר,"phrase,strong",0.60,1.00,35965,fiction,,negation adds למזלי
hn38512,y,"במקרים מסוימים, סוכנויות התמקדו תשומת ליבנו בפרקטיקות שהחלו מוקדם יותר.",ישנם מקרים בהם סוכנויות התמקדו בפרקטיקות שהחלו מוקדם יותר.,אין מקרים שבהם סוכנויות התמקדו בפרקטיקות שהחלו מוקדם יותר.,אין,strong,0.60,0.60,38512,government,existential,existential
hn39051,y,"""הוא יצטרך,"" אמר דרו בקדרות.",דרו אמר בקדרות שהוא יצטרך.,דרו אמר שלא יצטרך.,שלא,strong,0.60,0.00,39051,fiction,,
hn42283,n,הנשים צחקו וצ'רק אמר:,הבנות צחקו ואז צ'רק צייץ:,הבנות בכלל לא התרשמו וצ'רק אמר:,בכלל לא,phrase,0.60,0.40,42283,fiction,,verb changed: צחקו -> לא התרשמו
hn42976,y,ואז הוא משך אותו בחזרה.,הוא משך אותה בחזרה.,הוא לא משך את זה בחזרה.,לא,strong,0.60,0.60,42976,fiction,,
hn4416,y,בקרוב יהיו להם ילדים משלהם.,בקרוב ייוולדו להם ילדים משלהם.,הם לעולם לא יהיו להם ילדים,לא,strong,0.60,0.00,4416,fiction,quantifier,quantifier
hn44435,n,הראשון נראה שמסביר את האחרון.,האחרון אכן נראה מוסבר על ידי הראשון.,הראשון עדיין לא מסביר את האחרון.,לא,strong,0.60,0.60,44435,slate,,negation drops נראה
hn44565,y,"אלה רק מנדרייקים, הוא הסביר.",הוא הסביר שאלה רק מנדרייקים.,הוא הסביר שהם בכלל לא היו מנדרייקים.,בכלל לא,phrase,0.60,0.60,44565,fiction,,
hn44859,n,"סביב אחריות, התחייבויות, וסטנדרט שמירה.",תקן לשימור.,"סביב אחריות, אך לא התחייבויות.",לא,strong,0.60,0.00,44859,government,,target is a fragment
hn45953,y,"כן, אבל זה היה אפשרי.",הייתה אפשרות.,זה היה בלתי אפשרי.,בלתי,strong,0.60,0.00,45953,fiction,privative,privative
hn481,n,"נמצא בידי מר בראון, אדוני.",בידיו של מר בראון.,לא בידי מר בראון.,לא,strong,0.60,0.40,481,fiction,,elliptical fragment
hn48121,n,אתה רוצה שאני אלך איתך?,האם עלי ללכת איתך?,אתה אף פעם לא רוצה שאלך איתך.,אף פעם | לא,"phrase,strong",0.60,0.20,48121,slate,,"target is a question, negation is a statement"
hn48341,n,דחיסת דיסק ורשת לתוך Windows.,דחיסת דיסקים ורשת אפשריים ב-Windows.,דחיסת דיסק ורשת אינם אפשריים ב-Windows.,אינם,strong,0.60,0.40,48341,slate,,target is a fragment
hn49152,y,אבל שיחה היא גם חשובה.,גם לשיחה יש חשיבות.,שיחה היא לא חשובה.,לא,strong,0.60,0.60,49152,slate,,
hn49806,y,"כן, היא הראתה לנו אותן.","כן, היא הראתה לנו.","לא, היא לא הראתה לנו כלום.",לא | לא,strong,0.60,0.80,49806,fiction,,
hn49971,y,הסיבה לראות את איש על הירח היא ג'ים קארי.,ג'ים קארי נמצא בסרט איש על הירח.,"ג'ים קארי לא נמצא ב""איש על הירח"".",לא,strong,0.60,0.60,49971,slate,,
hn50279,n,"המזבח הראשי העצום מורכב משיש אדום, יספר ירוק וברונזה מוזהבת.",הרטבלה הראשית העצומה מכילה שיש אדום ואחרים.,המזבח הראשי העצום לא מורכב משיש אדום.,לא,strong,0.60,0.10,50279,travel,,negation drops two of the three materials
hn51161,y,היה בזה משהו מוזר ומפחיד.,היה בזה משהו מטריד ומפחיד.,לא היה בזה שום דבר מוזר או מפחיד.,לא | שום דבר,"phrase,strong",0.60,0.80,51161,fiction,existential,existential
hn52493,y,אני צריך לנגב את זה!,זה הכרחי עבורי לנגב את זה!,אני לא צריך לנגב כלום בכלל.,לא,strong,0.60,0.60,52493,oup,quantifier,quantifier
hn54833,y,איכות החיים נותרת עניינם העיקרי.,איכות החיים ממשיכה להיות עיסוק עיקרי.,איכות החיים כבר לא עיסוקם העיקרי.,לא,strong,0.60,0.40,54833,travel,,
hn55016,y,כולנו יודעים את זה עכשיו.,אנחנו יודעים את זה עכשיו.,אנחנו לא יודעים את זה.,לא,strong,0.60,0.80,55016,slate,,
hn5624,n,9 אחוזים מהילדים עדיין עניים.,9% מהילדים עניים,רק 9% מהילדים אינם עניים,אינם,strong,0.60,0.60,5624,government,,'only 9% are not poor' is not the negation of '9% are poor'
hn57560,y,אני מכיר את מדמואזל סינתיה.,פגשתי בעבר את סינתיה.,מעולם לא פגשתי את מדמואזל סינתיה.,מעולם לא,phrase,0.60,0.40,57560,fiction,quantifier,quantifier
hn60891,y,סביר מאוד שאתה סובל מתסמונת הדשא של השכן ירוק יותר.,"אתה סובל ממשהו שנקרא תסמונת הדשא של השכן ירוק יותר, ככל הנראה.",לא סביר שתסבול מתסמונת העשב של השכן ירוק יותר.,לא,strong,0.60,0.60,60891,slate,,
hn61588,n,כדי לענות על צרכי הסוכנות.,עמידה בצורכי הסוכנות.,הם לא ענו על צרכי הסוכנות.,לא,strong,0.60,0.20,61588,government,,target is a fragment
hn6296,y,יש תקדים לקאלט צ'ה.,לקאלט של צ'ה יש תקדים.,לקאלט של צ'ה אין תקדימים.,אין,strong,0.60,1.00,6296,slate,existential,existential
hn64217,n,"ההקלה בחוקי האיסור הביאה אותם להישג ידם של רוב הציבור האמריקאי, והציבור הצביע עבורם ברגליו.",הציבור החל לעבור לאזורים עם חוקי איסור מקלים.,ההקלה בחוקי האיסור לא הביאה אותם להישג ידם של הציבור.,לא,strong,0.60,0.07,64217,slate,,negation drops the second clause and האמריקאי
hn6510,n,העבודה שלנו הראתה גם שהבינלאומי,עבודתנו מוכיחה שהבין...,העבודה שלנו אינה שואפת להראות שהבינלאומי...,אינה,strong,0.60,0.00,6510,government,,target truncated
hn66542,y,אתה יכול לחפש את זה.,אתה יכול לחפש אותו.,זה בלתי אפשרי עבורך לחפש את זה.,בלתי,strong,0.60,0.60,66542,slate,privative,privative
hn6894,n,זה יכול לקרות במיון מוקדם.,זה יכול לקרות במיון מראש.,זה לא יכול לקרות בשום מקום.,לא,strong,0.60,0.80,6894,government,,locative changed: במיון מוקדם -> בשום מקום
hn68970,n,תתעורר מחר בבוקר בלי שום דבר גרוע יותר.,,"לצערנו, אתה לא תתעורר מחר בבוקר.",לא,strong,0.60,0.00,68970,fiction,WRITE PARAPHRASE,negation makes a different claim
hn69069,n,"ובכן, אני מקולל! הוא אמר.","לעזאזל, הוא אמר.",אני לא ארור הוא אמר.,לא,strong,0.60,0.40,69069,fiction,,idiom garbled by MT
hn70276,n,"'דרי,' המחשבה עלתה במוחו לפתע.",חשבתי על דרי פתאום.,המחשבה על דרי לא עלתה בראשי.,לא,strong,0.60,0.20,70276,fiction,,person changed: במוחו -> בראשי
hn72284,n,"התעשיין אמר, ""הכל בסדר, צעיר.""",התעשיין היה בסדר עם הצעיר.,התעשיין אמר שזה לא בסדר.,לא,strong,0.60,0.40,72284,fiction,,negation drops the vocative and restructures
hn7230,n,מה זה? אמר האיש החום.,האיש החום שאל מה זה.,האיש החום לא אמר דבר.,לא,strong,0.60,0.80,7230,fiction,,"negates the speech act, not the content"
hn75425,y,"ובכן, אראה אותך איתו הערב.","הערב, אראה אותך איתו.",לא אראה אותך איתו הלילה.,לא,strong,0.60,0.80,75425,fiction,,
hn76000,y,אני מזהה חסרונות ביהדות שלי.,אני מודע לחסרונות שלי באמונה היהודית.,איני מזהה שום חוסר ביהדות שלי.,איני,strong,0.60,0.40,76000,slate,quantifier,quantifier
hn77168,n,יוזמת שמיים נקיים תמשיך להביא,יוזמת השמיים הנקיים תצליח.,יוזמת שמיים נקיים לא תצליח.,לא,strong,0.60,0.20,77168,government,,target truncated
hn77833,y,אלמו הילס פשוט זרקו אותו.,אלמו הילס פשוט זרקו את זה החוצה.,אלמו הילס לא זרקו את זה.,לא,strong,0.60,0.80,77833,government,,
hn78006,n,"אני עושה, אמר טומי בביטחון.","טומי אמר, מלא אופטימיות, ""אני עושה.""","""אני לא."" אמר טומי ללא חרטה.",לא | ללא,strong,0.60,0.80,78006,fiction,,target garbled by MT ('I do')
hn78083,y,מדענים מנסים לשבט עוברים אנושיים.,חוקרים עושים ניסיונות לשבט עוברים אנושיים.,אף אחד לא מנסה לשבט עוברים אנושיים.,אף אחד | לא,"phrase,strong",0.60,0.00,78083,slate,quantifier,quantifier
hn78732,n,הצעת תיקון נוסף לכלל הציטוט.,תיקון נוסף לכלל הציטוטים מוצע כעת.,לא מוצע תיקון לכלל הציטוט.,לא,strong,0.60,0.60,78732,government,,target is a nominal fragment
hn78816,n,נערה חכמה פתחה את הדלת.,גברת פתחה את הדלת.,הגברת לא פתחה את הדלת.,לא,strong,0.60,0.60,78816,fiction,,subject changed: נערה חכמה -> הגברת
hn79785,y,"אה, הם משערים שזה מהמטוס.",הם חושבים שזה מהמטוס.,הם לא חושבים שזה מהמטוס.,לא,strong,0.60,0.60,79785,nineeleven,,
hn79996,n,אני יכול להבין את זה.,הבנתי.,אני לא מבין את זה בכלל!,לא,strong,0.60,0.00,79996,fiction,,modal יכול dropped in the negation
hn80298,n,תיקון באגים הוא בזבוז זמן.,תיקון באגים לוקח הרבה זמן.,תיקון באגים לא לוקח זמן בכלל.,לא,strong,0.60,0.60,80298,slate,,'takes no time' is a different claim from 'is a waste of time'
hn82806,n,הבהרנו שאנו מכבדים זכויות אדם.,הבהרנו שאנו מכבדים את זכויות האדם.,אנחנו לא מכבדים זכויות אדם.,לא,strong,0.60,0.80,82806,slate,,negation drops the framing clause הבהרנו
hn84526,n,'אתה חושב שאני הירואי?' לגלגתי.,שאלתי מישהו אם הוא חושב שאני הירואית.,למה אתה לא חושב שאני גבורה?,לא,strong,0.60,0.40,84526,fiction,,garbled by MT
hn85194,n,גבר צריך לדאוג לאנשיו שלו... .,האדם צריך להזדהות עם אומתו.,גבר לא צריך לדאוג לאחרים.,לא,strong,0.60,0.20,85194,fiction,,object changed: לאנשיו שלו -> לאחרים
